,artist,track,date,rating,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
22,The Decemberists,O Valencia!,18 September ,3.58,0.531,0.765,0,-7.844,1,0.0349,0.0068,0.000313,0.209,0.452,135.457,227907
23,Okkervil River,The President's Dead,5 December ,3.74,0.461,0.423,2,-6.532,1,0.0422,0.675,0.0,0.329,0.766,149.932,162182
24,The Strokes,Heart in a Cage,20 March ,3.54,0.418,0.857,8,-5.133,1,0.0404,2.73e-06,0.805,0.368,0.12,140.02,206173
25,"Albert Hammond, Jr.",In Transit,2006,3.73,0.468,0.715,4,-3.101,0,0.0558,0.00202,0.733,0.087,0.6,141.01,212680
26,Pinch,Qawwali,13 February ,3.48,0.787,0.292,7,-15.108,0,0.0772,0.141,0.929,0.11,0.0854,136.013,319416
27,Placebo,Meds,2 October ,3.5,0.512,0.909,4,-4.643,0,0.104,0.0975,0.0002,0.0943,0.283,155.139,175387
28,Editors,All Sparks,27 March ,3.5,0.47,0.737,6,-5.854,0,0.0285,5.68e-05,0.0571,0.108,0.758,126.387,213907
29,Thom Yorke,Analyse,9 October ,3.49,0.56,0.841,1,-8.394,1,0.0334,0.107,0.0144,0.14,0.42,100.007,242787
30,Bonnie Prince Billy,Cursed Sleep,25 July ,3.61,0.31,0.351,5,-9.661,0,0.0265,0.37,0.00919,0.122,0.385,171.674,335907
31,Gnarls Barkley,Smiley Faces,July ,3.5,0.562,0.886,10,-2.448,0,0.0367,0.00759,0.0,0.312,0.636,86.999,185413
32,Mastodon,The Wolf Is Loose,27 November ,3.48,0.19,0.988,10,-1.837,1,0.0975,9.03e-06,0.0023,0.322,0.445,173.018,214160
33,Youth Group,Forever Young,16 March ,3.41,0.379,0.664,11,-6.863,1,0.0307,0.0167,0.000679,0.0915,0.301,115.272,239120
34,Mastodon,Capillarian Crest,4 September ,3.5,0.22,0.992,2,-2.786,1,0.203,6.4e-06,0.184,0.139,0.391,147.212,265133
35,Squarepusher,Welcome to Europe,September ,3.83,0.425,0.821,4,-11.906,0,0.0386,0.0787,0.191,0.102,0.319,160.2,272293
36,Mr. White,You Rock Me,2006,3.48,0.782,0.575,7,-11.613,1,0.0279,0.034,0.0153,0.109,0.777,114.027,372640
37,Lily Allen,Littlest Things,11 December ,3.41,0.283,0.701,4,-7.595,0,0.135,0.66,1.67e-06,0.111,0.564,165.752,187413
38,Teriyaki Boyz,Tokyo Drift,27 June ,3.6,0.761,0.892,6,-5.354,1,0.133,0.178,4.19e-05,0.0712,0.935,127.04,255173
39,Built to Spill,Goin' Against Your Mind,14 February ,3.72,0.276,0.937,7,-5.955,1,0.138,0.121,0.749,0.0211,0.339,186.754,522133
40,The Sounds,Tony the Beat,4 December ,3.55,0.715,0.791,4,-3.076,0,0.0356,0.0106,1.6e-05,0.032,0.949,128.198,192066
41,The Mars Volta,Viscera Eyes,2006,3.42,0.248,0.972,7,-2.954,0,0.232,0.00291,0.151,0.441,0.175,109.01,563027
42,Mogwai,Travel Is Dangerous,26 June ,3.39,0.354,0.669,6,-5.696,0,0.0322,0.00341,0.922,0.106,0.0726,104.725,243133
43,Margot and the Nuclear So and So's,Broadripple Is Burning,July ,4.2,0.607,0.43,9,-6.778,1,0.0251,0.105,0.0,0.106,0.289,128.398,273173
44,The Magic Numbers,Take a Chance,23 October ,3.68,0.533,0.841,2,-5.412,1,0.0357,0.0929,0.0,0.303,0.702,166.946,212427
45,Rogue Wave,Publish My Love,January ,3.66,0.56,0.782,6,-7.751,0,0.0346,0.0528,0.0463,0.435,0.286,112.004,223573
46,Russian Circles,Upper Ninety,25 July ,3.38,0.289,0.63,2,-8.954,0,0.0381,0.123,0.879,0.116,0.236,181.531,322107
47,Coheed and Cambria,The Suffering,6 February ,3.42,0.55,0.917,11,-5.075,1,0.096,0.0114,0.0,0.221,0.879,156.958,223653
48,My Dying Bride,Deeper Down,18 September ,3.47,0.421,0.681,6,-6.195,1,0.0294,6.82e-05,0.003,0.0884,0.151,156.012,391480
49,Peven Everett,Stuck,February ,3.42,0.853,0.838,1,-9.676,1,0.0789,0.445,8.07e-06,0.0969,0.808,129.038,288453
50,Scritti Politti,The Boom Boom Bap,26 June ,3.51,0.616,0.294,7,-10.112,1,0.0804,0.178,0.00112,0.0742,0.246,75.264,258933
51,Imogen Heap,Headlock,16 October ,3.51,0.805,0.371,7,-10.721,0,0.0352,0.8,0.0,0.12,0.808,119.974,215481
52,Dinosaur Jr.,Been There All the Time,2006,3.57,0.176,0.969,9,-3.198,1,0.192,0.0021,1.7e-06,0.0623,0.266,162.332,220667
53,Datarock,Fa-Fa-Fa,2006,3.54,0.713,0.902,9,-4.937,0,0.0427,0.00776,0.0018,0.0515,0.96,134.884,306733
54,Nine Horses,Wonderful World,27 March ,3.49,0.443,0.447,0,-11.048,0,0.0364,0.752,4.39e-06,0.342,0.36,103.65,362507
55,Rise Against,Prayer of the Refugee,2006,3.22,0.2,0.977,3,-3.494,0,0.159,0.00165,1.1e-05,0.259,0.39,195.711,199387
56,Placebo,Running Up That Hill,2006,3.23,0.45,0.356,10,-13.692,0,0.0337,0.269,0.515,0.0944,0.0839,179.937,297320
57,Emily Haines,Doctor Blind,September ,3.51,0.39,0.561,7,-7.731,0,0.0265,0.353,0.831,0.0742,0.181,132.694,237133
58,Islands,Rough Gem,10 April ,3.41,0.339,0.724,6,-6.017,1,0.0535,0.348,0.0499,0.142,0.69,156.163,216406
59,Wolfmother,Dimension,13 April ,3.36,0.484,0.749,11,-4.17,0,0.0327,0.0186,0.0099,0.436,0.613,142.165,261427
60,Marit Larsen,Under the Surface,2006,3.69,0.43,0.402,0,-6.837,1,0.0263,0.303,0.0,0.135,0.198,161.143,254480
61,Cassie,Long Way 2 Go,September ,3.31,0.589,0.655,8,-8.138,1,0.0488,0.057,0.000353,0.372,0.675,105.272,220640
62,Coheed and Cambria,Ten Speed,2006,3.47,0.481,0.982,8,-4.865,0,0.193,0.00682,0.0,0.157,0.611,156.942,226680
63,Gustavo Cerati,Crimen,2006,3.67,0.537,0.502,4,-8.406,1,0.025,0.44,0.0709,0.199,0.288,80.511,232027
64,Pavement,Black Out,7 November ,3.47,0.504,0.702,5,-8.798,1,0.0273,0.00292,0.646,0.2,0.33,105.976,130067
65,Slayer,Cult,15 June ,3.17,0.281,0.998,5,-1.451,0,0.233,0.000586,0.387,0.0483,0.0453,100.607,279533
66,The Black Keys,Your Touch,2 October ,3.29,0.532,0.768,4,-8.698,0,0.0551,0.8,2.01e-05,0.377,0.698,116.026,162587
67,I Love You but I've Chosen Darkness,According to Plan,11 July ,3.57,0.652,0.693,8,-7.174,0,0.0312,0.00779,0.642,0.0979,0.639,145.966,277360
68,The Pigeon Detectives,I Found Out,6 November ,3.58,0.473,0.913,4,-1.673,1,0.0544,0.0637,0.0,0.295,0.548,146.957,127400
69,Stereolab,"Excursions Into 'Oh, A-Oh'",6 March ,3.65,0.636,0.733,7,-8.089,0,0.0283,0.00344,0.598,0.311,0.606,133.113,327840
70,"""Weird Al"" Yankovic",White & Nerdy,12 September ,3.15,0.791,0.613,1,-11.628,0,0.0763,0.0986,0.0,0.0765,0.896,143.017,170640
71,Stone Sour,Through Glass,22 June ,3.1,0.545,0.753,3,-4.618,0,0.036,0.0417,0.0,0.389,0.434,105.754,282947
72,Currency,Where da Cash At,11 April ,3.59,0.755,0.828,10,-3.984,0,0.0923,0.066,6.38e-06,0.259,0.587,150.008,264613
73,The Zutons,Valerie,19 June ,3.29,0.342,0.873,5,-3.152,0,0.0414,0.019,2.2e-05,0.164,0.85,168.74,236267
74,Snoop Dogg,Vato,15 August ,3.24,0.484,0.711,1,-4.584,1,0.239,0.142,0.0,0.378,0.46,90.961,284653
75,Richard Hawley,Just Like the Rain,23 January ,3.52,0.558,0.611,7,-9.899,1,0.0282,0.105,0.00029,0.199,0.525,112.99,197720
76,The Rifles,Repeated Offender,6 March ,3.71,0.496,0.933,2,-3.041,0,0.0318,0.00197,0.0,0.148,0.948,115.478,161667
77,Panic! at the Disco,But It's Better If You Do,May ,3.15,0.467,0.848,9,-3.063,0,0.0716,0.0617,0.0,0.29,0.674,170.036,205752
78,Spank Rock,Bump,2006,3.39,0.869,0.657,0,-5.876,1,0.0917,0.00479,3.74e-05,0.0823,0.797,140.002,319067
79,Jedi Mind Tricks,Razorblade Salvation,2006,3.84,0.735,0.886,7,-4.31,1,0.131,0.00285,0.848,0.142,0.498,92.382,261093
80,Hard-Fi,Better Do Better,10 April ,3.53,0.482,0.67,1,-4.415,0,0.0312,0.006,0.626,0.109,0.47,180.122,277600
81,Coki,Tortured,2006,3.24,0.809,0.519,11,-9.329,0,0.614,0.349,0.128,0.148,0.434,139.946,278333
82,The Similou,All This Love,31 July ,3.66,0.747,0.811,5,-6.984,1,0.037,0.00961,0.0337,0.0995,0.936,125.013,238053
83,Billy Talent,Fallen Leaves,19 November ,3.18,0.71,0.811,3,-4.079,1,0.0431,0.00105,2.08e-06,0.0677,0.914,123.048,199200
84,Field Music,In Context,9 October ,3.59,0.733,0.585,7,-8.082,1,0.045,0.251,0.36,0.0997,0.857,145.932,217320
85,Red Hot Chili Peppers,Dani California,3 April ,2.97,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,282160
86,The Wrens,Everyone Choose Sides,1 June ,3.88,0.495,0.894,2,-4.854,1,0.0613,0.028,0.134,0.0608,0.556,125.2,279933
87,Shiny Toy Guns,Le Disko,20 November ,3.19,0.762,0.697,7,-3.657,1,0.0463,0.0688,7.52e-05,0.269,0.705,123.033,203307
88,Stone Sour,30,13 July ,3.39,0.512,0.919,4,-4.581,1,0.0894,4.03e-05,0.000629,0.0899,0.602,163.035,258067
89,Anberlin,Paperthin Hymn,2006,3.31,0.298,0.597,5,-12.107,1,0.0343,0.00111,0.0,0.0819,0.536,180.434,197480
90,Gackt,Redemption,25 January ,3.55,0.722,0.891,10,-3.789,0,0.0454,0.000679,0.0125,0.103,0.556,124.019,303667
91,Calvin Harris,Acceptable in the 80s,11 December ,3.08,0.78,0.805,7,-5.439,1,0.0499,0.0146,0.302,0.054,0.919,127.997,332827
92,Violadores del Verso,Vivir para Contarlo,4 May ,3.39,0.727,0.785,7,-4.526,1,0.308,0.0633,0.0,0.0658,0.616,91.983,346914
93,Dead Disco,Automatic,11 September ,3.48,0.453,0.835,0,-6.348,1,0.0522,0.000938,0.156,0.379,0.429,144.978,203840
94,Howling Bells,Blessed Night,1 May ,4.08,0.625,0.883,1,-5.705,1,0.0314,0.0568,0.0037,0.114,0.541,116.479,196760
95,AFI,Miss Murder,5 June ,2.95,0.308,0.873,8,-4.542,1,0.0533,0.00022,0.000729,0.0974,0.686,143.519,206587
96,Deerhoof,The Perfect Me,21 December ,3.34,0.374,0.893,9,-4.728,1,0.0779,0.00241,0.227,0.135,0.517,144.447,160720
97,M. Ward,Requiem,December ,3.7,0.454,0.563,2,-10.469,1,0.0371,0.721,0.0,0.164,0.597,90.843,168307
98,Placebo,Because I Want You,6 March ,3.1,0.409,0.935,5,-4.361,1,0.0489,7.29e-06,0.0267,0.398,0.488,151.961,202253
99,Dir en Grey,Agitated Screams of Maggots,15 November ,3.34,0.513,0.974,6,-3.697,0,0.0749,1.31e-05,0.00042,0.18,0.584,110.123,177373
100,The Fratellis,Chelsea Dagger,28 August ,2.89,0.512,0.817,7,-3.154,1,0.142,0.0505,0.0,0.0775,0.552,154.607,215173
101,Devin Townsend,Vampira,2006,3.63,0.389,0.842,4,-5.964,1,0.0546,0.000168,0.00139,0.631,0.225,77.055,207107
102,John Mayer,Belief,21 November ,3.57,0.664,0.734,5,-8.024,1,0.0343,0.033,0.0404,0.0801,0.84,101.348,242333
103,Voyager,Sober,2 July ,3.81,0.499,0.925,6,-5.844,0,0.0799,0.0688,0.000514,0.106,0.225,150.175,311600
104,Pinch,Punisher,4 September ,3.33,0.836,0.485,1,-9.077,0,0.207,0.153,0.406,0.0769,0.333,138.019,264427
105,Helloween,Light the Universe,1 November ,3.16,0.522,0.615,3,-8.925,0,0.033,0.00447,0.0,0.303,0.246,139.934,301120
106,Jay-Z,Show Me What You Got,2006,3.03,0.41,0.957,3,-1.004,0,0.276,0.0264,0.0,0.283,0.425,104.973,223120
107,Silverstein,My Heroine,2006,3.34,0.412,0.823,4,-2.572,0,0.0323,9.83e-05,8.15e-05,0.153,0.162,154.117,207587
108,Harvey Danger,Little Round Mirrors,10 October ,3.86,0.347,0.613,1,-5.349,1,0.0275,0.135,0.0,0.125,0.371,180.1,314973
109,Blue October,Into the Ocean,9 October ,3.04,0.758,0.606,0,-6.444,1,0.0325,0.282,0.0,0.144,0.361,107.95,239947
110,Grizzly Bear,Easier,2006,3.75,0.519,0.424,2,-11.64,0,0.0267,0.74,0.751,0.0924,0.325,87.967,223467
111,Dead Disco,The Treatment,3 April ,3.67,0.582,0.704,0,-6.49,1,0.0276,0.000987,0.587,0.224,0.375,106.918,199880
112,Milburn,Send in the Boys,27 March ,3.76,0.267,0.966,2,-3.25,1,0.0989,0.000518,0.0292,0.198,0.779,171.531,163360
113,Motorpsycho,Hyena,14 March ,3.84,0.459,0.803,7,-6.439,1,0.0408,0.00089,0.0,0.365,0.331,120.979,241000
114,Stam1na,Likainen parketti,27 August ,3.94,0.452,0.977,4,-3.951,1,0.116,0.000685,0.00162,0.128,0.392,155.15,284973
115,Sick Puppies,All the Same,26 September ,3.26,0.311,0.76,0,-6.301,1,0.0364,0.000962,0.0,0.104,0.189,177.592,258587
116,Wir sind Helden,Wenn es passiert,13 January ,3.63,0.418,0.776,6,-5.641,0,0.0317,0.0151,7.64e-06,0.111,0.46,157.925,212360
117,Shakira,Hips Don't Lie,17 April ,2.75,0.778,0.824,10,-5.892,0,0.0712,0.284,0.0,0.405,0.756,100.024,218093
118,Saint Etienne,Stars Above Us,March ,3.5,0.649,0.879,9,-5.874,1,0.0302,0.00492,2.92e-05,0.305,0.678,122.04,206680
119,Fish Go Deep,The Cure and the Cause,4 September ,3.43,0.77,0.751,6,-7.239,0,0.0556,0.0126,0.741,0.072,0.966,125.986,378375
120,Dirty Pretty Things,Wondering,2006,3.66,0.443,0.96,9,-2.302,0,0.061,0.00721,0.000838,0.0698,0.629,140.951,174333
121,Stereolab,Whisper Pitch,6 March ,3.44,0.577,0.696,6,-7.188,1,0.0279,0.0982,0.257,0.118,0.207,87.233,235267
122,Screaming Females,Arm Over Arm,July ,4.09,0.538,0.615,7,-6.641,1,0.0289,0.00867,0.000577,0.179,0.295,144.38,311842
123,Jet,Put Your Money Where Your Mouth Is,18 September ,3.03,0.532,0.916,11,-3.95,0,0.0759,0.000184,0.00167,0.0553,0.394,130.488,156467
124,Clinic,Harvest,24 October ,3.48,0.433,0.785,9,-8.94,0,0.033,0.0092,0.89,0.159,0.339,190.693,203773
125,All That Remains,The Air That I Breathe,2006,3.36,0.241,0.965,7,-3.17,1,0.129,6.29e-05,0.000251,0.329,0.367,159.833,214533
126,Tunng,Jenny Again,4 September ,3.68,0.609,0.262,0,-17.72,1,0.07,0.861,0.0616,0.0743,0.193,99.829,202480
127,Rob Zombie,American Witch,2006,3.29,0.552,0.946,0,-4.064,1,0.108,0.0115,0.0,0.0801,0.21,117.753,227987
128,Miranda Lambert,Crazy Ex-Girlfriend,2006,3.29,0.684,0.979,0,-3.441,1,0.0461,0.0087,7.26e-05,0.146,0.69,117.066,187573
129,Embrace,Natures Law,20 March ,3.23,0.499,0.686,5,-5.634,0,0.0267,0.229,2.32e-05,0.0827,0.33,95.927,247893
130,Mogwai,1% of Monster,7 March ,3.51,0.444,0.778,4,-9.542,0,0.0375,0.313,0.865,0.0847,0.103,130.051,227267
131,Jim Noir,My Patch,2 May ,3.81,0.705,0.643,5,-5.202,1,0.0292,0.296,0.00289,0.0671,0.664,126.831,245493
132,DMX,Lord Give Me a Sign,2006,3.13,0.53,0.923,4,-4.029,0,0.427,0.422,0.0,0.112,0.236,125.118,239773
133,Elton John,The Bridge,2006,3.36,0.48,0.312,1,-10.156,1,0.0323,0.951,2.35e-05,0.108,0.178,110.883,218427
134,Emily Haines,The Lottery,December ,3.35,0.404,0.488,2,-7.52,1,0.0278,0.539,0.0873,0.232,0.284,143.678,225960
135,Senses Fail,Calling All Cars,10 October ,3.2,0.373,0.961,2,-3.16,1,0.0996,3.49e-05,1.46e-05,0.271,0.543,168.131,203573
136,Candie Payne,All I Need to Hear,3 July ,3.9,0.564,0.658,5,-9.611,0,0.0391,0.0867,0.669,0.245,0.586,156.116,167813
137,Mando Diao,Long Before Rock 'n' Roll,26 August ,3.07,0.387,0.966,9,-2.757,0,0.0674,0.00201,1.12e-05,0.146,0.482,106.71,169787
138,Madonna,History,2006,3.32,0.651,0.699,5,-7.899,0,0.0438,0.00168,0.826,0.218,0.658,126.996,355907
139,Infadels,Love Like Semtex,5 June ,3.45,0.559,0.884,8,-7.535,0,0.116,0.00466,3.98e-06,0.789,0.582,132.03,227278
140,Lucky Soul,My Brittle Heart,27 March ,4.0,0.587,0.584,3,-7.099,1,0.0312,0.127,0.0,0.103,0.473,115.017,200693
141,Ben Harper,Better way,March ,3.38,0.663,0.785,10,-8.565,1,0.0399,0.235,0.000426,0.11,0.586,117.086,238467
142,The Automatic,Raoul,27 March ,3.32,0.698,0.653,11,-8.526,1,0.087,0.000323,0.944,0.0966,0.825,144.95,207207
143,Joan Jett and The Blackhearts,A.C.D.C.,2006,3.65,0.399,0.979,9,-2.742,1,0.358,0.114,1.13e-05,0.909,0.417,154.093,200373
144,Kode9,Curious,25 September ,3.2,0.732,0.534,4,-8.877,1,0.059,0.181,0.288,0.348,0.744,145.014,298000
145,Loreena McKennitt,Caravanserai,2006,3.56,0.249,0.382,4,-11.927,0,0.0373,0.713,0.0603,0.0684,0.106,75.807,455867
146,Alkaline Trio,Burn,19 February ,3.27,0.483,0.792,11,-6.809,1,0.0466,0.0139,0.0,0.114,0.744,180.144,245409
147,The Hope Conspiracy,Hang Your Cross,2006,3.92,0.384,0.97,8,-4.632,1,0.0783,0.00019,0.000414,0.146,0.144,126.404,148480
148,Circa Survive,Act Appalled,2006,3.48,0.38,0.924,7,-5.782,0,0.0719,0.000173,2.33e-06,0.176,0.28,153.99,200800
149,Karen Dalton,Something on Your Mind,20 November ,3.94,0.41,0.598,2,-8.515,1,0.0405,0.55,0.00274,0.092,0.262,76.445,203333
150,Opeth,Ghost of Perdition,2006,3.91,0.292,0.818,9,-6.227,0,0.0413,0.000697,0.00192,0.0544,0.19,93.924,629480
151,The Divine Comedy,A Lady of a Certain Age,6 November ,3.93,0.441,0.512,3,-10.785,1,0.0387,0.802,0.00264,0.111,0.383,87.815,350173
152,Neko Case,"Hold On, Hold On",2006,3.81,0.466,0.8,5,-5.016,0,0.0304,0.197,2.33e-06,0.321,0.43,119.33,166587
153,The Drones,Shark Fin Blues,18 March ,3.92,0.237,0.862,2,-4.33,1,0.0417,0.0285,0.0762,0.311,0.271,147.031,343280
154,Yeah Yeah Yeahs,Cheated Hearts,11 September ,3.67,0.582,0.918,9,-5.716,1,0.0785,0.0813,0.0277,0.0714,0.196,136.574,238040
155,Charlotte Gainsbourg,The Songs That We Sing,June ,3.72,0.564,0.498,9,-6.896,0,0.0257,0.35,0.0451,0.089,0.227,97.368,176800
156,Goldfrapp,Ride a White Horse,13 February ,3.63,0.674,0.521,0,-6.892,1,0.0296,0.0129,0.14,0.0797,0.362,121.607,281533
157,Phoenix,Long Distance Call,20 March ,3.71,0.752,0.496,0,-5.498,1,0.0446,0.0202,1.33e-05,0.0729,0.677,104.949,186160
158,Regina Spektor,On the Radio,3 July ,3.65,0.88,0.413,0,-8.459,1,0.0462,0.586,0.000833,0.0693,0.44,101.991,200413
159,Placebo,Song to Say Goodbye,6 March ,3.61,0.436,0.887,11,-4.748,1,0.0799,0.00613,0.00509,0.0993,0.437,165.033,216187
160,The Pipettes,Pull Shapes,3 July ,3.59,0.471,0.922,7,-2.672,1,0.0731,0.00415,5.6e-06,0.049,0.616,143.935,179960
161,Arctic Monkeys,Leave Before the Lights Come On,25 July ,3.76,0.365,0.887,0,-4.579,1,0.0417,0.00272,2.18e-05,0.0923,0.916,150.718,233947
162,Killswitch Engage,My Curse,6 November ,3.53,0.197,0.956,10,-2.908,0,0.0663,7.61e-05,0.00992,0.261,0.209,177.018,244773
163,Regina Spektor,Better,16 May ,3.59,0.538,0.695,5,-4.923,1,0.0256,0.0888,0.0469,0.0619,0.376,105.071,201840
164,Built to Spill,Conventional Wisdom,2006,3.66,0.253,0.858,7,-5.494,1,0.0409,0.154,0.288,0.409,0.553,150.027,381107
165,Kasabian,Empire,24 July ,3.51,0.473,0.911,4,-4.949,0,0.113,0.00279,0.000116,0.336,0.275,120.071,232987
166,Kasabian,Shoot the Runner,6 November ,3.54,0.51,0.804,7,-4.158,1,0.108,0.000482,0.0309,0.319,0.54,131.157,207373
167,Killing Joke,Hosannas From the Basements of Hell,20 February ,3.66,0.378,0.927,7,-6.368,1,0.0797,1.68e-05,0.171,0.305,0.301,137.983,352800
168,Pearl Jam,"Love, Reign O'er Me",25 December ,3.54,0.222,0.768,7,-4.685,1,0.0498,0.0133,0.00111,0.303,0.0988,114.034,332667
169,Klaxons,Gravity's Rainbow,5 July ,3.45,0.439,0.881,4,-3.208,0,0.0427,0.000582,0.0113,0.142,0.509,143.088,156987
170,Voxtrot,"Mothers, Sisters, Daughters & Wives",12 June ,3.75,0.349,0.878,6,-5.062,0,0.0394,0.00903,0.0284,0.252,0.353,147.91,233880
171,Taking Back Sunday,MakeDamnSure,21 February ,3.44,0.553,0.837,6,-5.608,1,0.0452,0.00941,0.0,0.372,0.432,140.495,208280
172,Lil' Keke,Chunk Up the Deuce,2006,3.76,0.93,0.605,11,-6.063,0,0.322,0.0301,0.0,0.0959,0.857,136.138,299747
173,Beck,Think I'm in Love,2006,3.44,0.873,0.609,10,-6.336,1,0.0431,0.0104,0.582,0.0999,0.86,129.867,199427
174,Metric,Monster Hospital,7 August ,3.49,0.43,0.978,2,-3.61,1,0.0697,0.00048,0.201,0.376,0.732,162.088,210467
175,Kode9,Backward,20 March ,3.43,0.392,0.661,1,-9.619,1,0.329,0.0358,1.23e-05,0.354,0.407,174.847,283853
176,Koop,Koop Island Blues,20 September ,3.69,0.571,0.542,10,-9.033,0,0.0304,0.727,0.0339,0.373,0.539,158.001,272760
177,Cat Power,Love & Communication,2006,3.68,0.607,0.367,9,-9.164,1,0.0276,0.756,7.69e-05,0.116,0.392,136.039,273533
178,The Walkmen,Louisiana,2006,3.78,0.421,0.722,9,-5.13,1,0.0287,0.0762,0.000256,0.248,0.558,116.532,232920
179,The Divine Comedy,To Die a Virgin,14 August ,3.73,0.601,0.686,2,-7.061,0,0.0297,0.108,0.0,0.265,0.745,117.87,219352
180,Oceansize,New Pin,March ,3.53,0.556,0.719,7,-8.783,1,0.0437,0.00112,0.522,0.384,0.584,118.023,311413
181,T.I.,Why You Wanna,12 June ,3.39,0.802,0.772,1,-4.893,0,0.192,0.358,0.0,0.0603,0.654,96.046,215000
182,Cat Power,Could We,25 April ,3.49,0.69,0.437,7,-8.361,1,0.032,0.694,3.87e-05,0.104,0.737,115.591,141440
183,The Spinto Band,Oh Mandy,14 August ,3.61,0.508,0.95,2,-3.883,1,0.0393,0.0561,9.98e-05,0.104,0.569,137.041,215307
184,Enter Shikari,"Sorry, You're Not a Winner",30 October ,3.35,0.293,0.955,9,-6.026,1,0.389,0.143,0.000302,0.0537,0.328,175.157,252907
185,Two Gallants,Steady Rollin',2006,3.69,0.551,0.797,0,-7.497,1,0.0409,0.0309,0.0,0.312,0.668,123.478,268893
186,Moby,Slipping Away,23 January ,3.53,0.592,0.695,11,-7.988,0,0.0291,0.011,2.36e-06,0.336,0.658,117.858,219293
187,Peeping Tom,Mojo,2006,3.49,0.665,0.656,10,-9.438,0,0.0304,0.00782,0.0162,0.101,0.721,92.034,220450
188,Joan as Police Woman,The Ride,29 May ,3.6,0.543,0.409,5,-10.716,1,0.0342,0.614,0.00509,0.192,0.378,118.132,189320
189,Dirty Pretty Things,Bang Bang You're Dead,24 April ,3.38,0.345,0.814,5,-3.0,1,0.0515,0.00731,4.89e-06,0.41,0.447,152.735,211867
